ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0015931	nucleobase-containing compound transport	37/1389	241/18670	2.01908532239305e-05	0.00983607914426982	0.00880422408187417	AKAP8L/CDC40/DDX19A/EIF4E/EIF5A2/EIF6/ENY2/FMR1/GLE1/KHSRP/KIF5C/MAGOHB/MCM3AP/MRPL18/NCBP2/NUP107/NUP43/NUTF2/SEH1L/SENP2/SIDT2/SLBP/SLC28A3/SLC29A1/SLC35A2/SLC35C2/SLC35E2B/SLC35E3/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A/ZFP36	37
BP	GO:2001233	regulation of apoptotic signaling pathway	54/1389	406/18670	2.22022198361629e-05	0.00983607914426982	0.00880422408187417	ACKR3/AGT/BBC3/BCL2L2/BMP4/BRCA1/COL2A1/DDIT3/EIF2AK3/ELL3/FGB/FGG/FXN/HDAC1/HMOX1/IFI6/IL1A/ING2/INHBB/ITGA6/KDM1A/MAPK8/MAPK9/MOAP1/MSX1/MUC1/NME5/NOC2L/NOL3/NR4A2/P4HB/PCGF2/PDCD5/PEA15/PPP1CA/PPP2R1B/PRR7/PSME3/PTEN/PTPN2/RAD9A/RAF1/RRN3/S100A9/SERPINE1/SFRP1/SIAH1/SLC35F6/TAF9/TP63/TRAF1/URI1/WNT4/YWHAH	54
BP	GO:0006892	post-Golgi vesicle-mediated transport	21/1389	104/18670	2.23040343407479e-05	0.00983607914426982	0.00880422408187417	ACSL3/AMN/ARF3/BBS1/CCDC91/CSK/EXOC5/GGA3/GOLPH3/KLHL20/LLGL1/MACF1/RAB14/SCAMP1/SCAMP2/SCFD1/SPTBN1/VAMP3/VAMP8/VPS54/VTI1B	21
BP	GO:0002244	hematopoietic progenitor cell differentiation	28/1389	166/18670	3.65604800557918e-05	0.0136117512547522	0.012183808856742	ABL1/ADAR/ARMC6/BMP4/CHD2/CSF1R/DPF2/ITCH/KIT/KITLG/KMT2A/MEOX1/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/SETD1A/SFRP1/TCF12/TCF3/XRCC5/YTHDF2/ZBTB1	28
BP	GO:0050657	nucleic acid transport	31/1389	193/18670	3.83528046254181e-05	0.0136117512547522	0.012183808856742	AKAP8L/CDC40/DDX19A/EIF4E/EIF5A2/EIF6/ENY2/FMR1/GLE1/KHSRP/KIF5C/MAGOHB/MCM3AP/MRPL18/NCBP2/NUP107/NUP43/NUTF2/SEH1L/SENP2/SIDT2/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A/ZFP36	31
BP	GO:0050658	RNA transport	31/1389	193/18670	3.83528046254181e-05	0.0136117512547522	0.012183808856742	AKAP8L/CDC40/DDX19A/EIF4E/EIF5A2/EIF6/ENY2/FMR1/GLE1/KHSRP/KIF5C/MAGOHB/MCM3AP/MRPL18/NCBP2/NUP107/NUP43/NUTF2/SEH1L/SENP2/SIDT2/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A/ZFP36	31
BP	GO:0006403	RNA localization	35/1389	230/18670	4.03627719048992e-05	0.0136117512547522	0.012183808856742	AKAP8L/CCT2/CCT5/CDC40/DDX19A/EIF4E/EIF5A2/EIF6/ENY2/FMR1/GLE1/KHSRP/KIF5C/MAGOHB/MCM3AP/MRPL18/NCBP2/NUP107/NUP43/NUTF2/PARN/PRPF18/SEH1L/SENP2/SIDT2/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A/ZFP36	35
BP	GO:0001921	positive regulation of receptor recycling	7/1389	15/18670	4.69390031385709e-05	0.0145718720132325	0.0130432080318944	ANXA2/ARAP1/ECE1/INPP5F/NSG1/RAB29/VAMP3	7
BP	GO:0051236	establishment of RNA localization	31/1389	196/18670	5.18828152999686e-05	0.0145718720132325	0.0130432080318944	AKAP8L/CDC40/DDX19A/EIF4E/EIF5A2/EIF6/ENY2/FMR1/GLE1/KHSRP/KIF5C/MAGOHB/MCM3AP/MRPL18/NCBP2/NUP107/NUP43/NUTF2/SEH1L/SENP2/SIDT2/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A/ZFP36	31
BP	GO:0050849	negative regulation of calcium-mediated signaling	10/1389	31/18670	5.23663319804577e-05	0.0145718720132325	0.0130432080318944	ATP2B4/CALM1/CALM2/CALM3/DYRK2/FKBP1B/GSTO1/HOMER2/ITPR1/SRI	10
BP	GO:0060315	negative regulation of ryanodine-sensitive calcium-release channel activity	6/1389	11/18670	5.59185739213525e-05	0.0145718720132325	0.0130432080318944	CALM1/CALM2/CALM3/FKBP1B/GSTO1/SRI	6
BP	GO:1905214	regulation of RNA binding	6/1389	11/18670	5.59185739213525e-05	0.0145718720132325	0.0130432080318944	CARM1/EIF3C/EIF3D/EIF4G1/FMR1/NUCKS1	6
BP	GO:0070897	transcription preinitiation complex assembly	12/1389	44/18670	6.16347425400017e-05	0.0147614040304224	0.0132128571700881	BRF1/CAND1/GTF2B/GTF3C3/MED6/POLR1E/PSMC4/RRN3/SMARCA4/TAF12/TAF1B/WNT10B	12
BP	GO:1902036	regulation of hematopoietic stem cell differentiation	16/1389	72/18670	6.17955166108735e-05	0.0147614040304224	0.0132128571700881	ABL1/ITCH/KMT2A/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/SETD1A/TCF12/TCF3/YTHDF2	16
BP	GO:0006790	sulfur compound metabolic process	49/1389	372/18670	6.70491230533759e-05	0.0153757048986002	0.0137627147320087	ACOT1/ACOT13/ACOT2/ACSL3/AMD1/B3GNT4/B4GALT4/BOLA2/CHST15/CHST2/CHST8/CSGALNACT2/CSPG4/DPEP1/ELOVL1/FXN/G6PD/GGT1/GGT2/GGTLC1/GGTLC2/GLRX2/GSTM5/GSTO1/HEXA/HLCS/HSD17B4/IDUA/ISCA1/ISCU/MICAL2/MTAP/MTHFD2L/MVK/NDST2/NUBP1/PCCB/PDHA1/PDP1/PDPR/PHGDH/PPT2/SLC25A1/SLC5A6/SUCLG1/SULT1A1/SULT1A3/SULT1A4/SULT4A1	49
BP	GO:0010498	proteasomal protein catabolic process	59/1389	477/18670	7.94719295428896e-05	0.0175235604642072	0.0156852492518861	APOE/ARIH1/ARIH2/BAG2/CDK2/CEBPA/CLOCK/CRBN/CSNK1A1/CSNK1E/CUL4B/DDA1/DDI2/DDIT3/DET1/DNAJB12/DNAJB9/EDEM1/FBXL14/FBXO2/FBXO22/FBXW11/FMR1/GIPC1/HERC2/HSPBP1/ITCH/KLHL20/MAPK9/NPLOC4/OGT/PCNP/PLAA/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/RAD23B/RMND5A/RNF103/RNF121/SDF2L1/SIAH1/SKP2/SMURF1/TAF9/TBL1XR1/TOR1A/TRIM38/UBQLN4/UBXN1/UCHL5/USP19/WNT10B	59
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	53/1389	419/18670	0.000101333653792466	0.0215165124886002	0.0192593201652347	ARIH1/ARIH2/CDK2/CEBPA/CLOCK/CRBN/CSNK1A1/CSNK1E/CUL4B/DDA1/DDIT3/DET1/DNAJB12/DNAJB9/EDEM1/FBXL14/FBXO2/FBXO22/FBXW11/GIPC1/HERC2/HSPBP1/ITCH/KLHL20/MAPK9/NPLOC4/OGT/PCNP/PLAA/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/RAD23B/RMND5A/RNF103/RNF121/SIAH1/SKP2/SMURF1/TAF9/TBL1XR1/TRIM38/UBQLN4/UBXN1/UCHL5/USP19/WNT10B	53
BP	GO:0001736	establishment of planar polarity	22/1389	124/18670	0.000112795980898941	0.0222985985687458	0.0199593614113371	ABL1/AP2B1/CDC42/DKK1/EXOC5/GPC3/IFT20/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/RAC1/SFRP1/SMURF1/TP63/WDR1/WNT11	22
BP	GO:0007164	establishment of tissue polarity	22/1389	124/18670	0.000112795980898941	0.0222985985687458	0.0199593614113371	ABL1/AP2B1/CDC42/DKK1/EXOC5/GPC3/IFT20/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/RAC1/SFRP1/SMURF1/TP63/WDR1/WNT11	22
BP	GO:0051235	maintenance of location	44/1389	330/18670	0.000116770720073745	0.0223148846060927	0.0199739389599827	ABCG1/ABHD5/ABL1/AKAP9/ANXA6/APOE/CALM1/CALM2/CALM3/CCL19/CCL3/DBN1/DDIT3/EHD1/FKBP1B/FTL/GAA/GOLPH3/GSTO1/HK1/ITPR1/ITPR3/JUP/LATS1/LCN2/LIME1/MEST/MXI1/NFKBIA/NOL3/NR1H2/PLCB3/PRKCE/PTPN2/S100A7/S100A9/SPAG4/SRI/SUN1/SYNE3/TLN2/TMSB15A/TMSB15B/VPS13D	44
BP	GO:0006611	protein export from nucleus	28/1389	179/18670	0.000142209099748588	0.0258325572575068	0.023122589739981	AKAP8L/CDC40/DDX19A/EGR2/EIF4E/EIF6/ENY2/GLE1/GTSE1/MAGOHB/MCM3AP/NCBP2/NUP107/NUP43/NUTF2/PTPN11/RAPGEF3/SEH1L/SLBP/SMG1/SMG5/SMURF1/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A	28
BP	GO:0051851	modification by host of symbiont morphology or physiology	16/1389	77/18670	0.000144190098070856	0.0258325572575068	0.023122589739981	ANXA2/APOE/CALM1/CALM2/CALM3/CAMP/CCL3/CCNK/CFL1/CSF1R/FMR1/GTF2B/HDAC1/NUCKS1/PTX3/SMARCA4	16
BP	GO:0043901	negative regulation of multi-organism process	27/1389	171/18670	0.000158290414533454	0.0261359156066853	0.0233941242451533	ANXA2/APOBEC3F/APOBEC3G/BANF1/C1QBP/CCL3/CCNK/CHMP3/HDAC1/HTRA1/IFIT5/ILF3/ITCH/MAPKBP1/NPLOC4/OVGP1/PROX1/PTX3/SETDB1/SLPI/SNX3/SPINK5/TRIM27/TRIM28/TRIM38/TSPAN6/ZFP36	27
BP	GO:0050792	regulation of viral process	31/1389	208/18670	0.000160040054427465	0.0261359156066853	0.0233941242451533	ADAR/ANXA2/APOBEC3F/APOBEC3G/APOE/BANF1/CCL3/CCNK/CFL1/CHMP3/CSF1R/FMR1/GTF2B/HDAC1/IFIT5/ILF3/NUCKS1/P4HB/POLR2J/POLR2K/PPIA/PROX1/PTX3/SETDB1/SLPI/SMARCA4/SNX3/TRIM27/TRIM28/TRIM38/ZFP36	31
BP	GO:0071426	ribonucleoprotein complex export from nucleus	22/1389	127/18670	0.000161854780402321	0.0261359156066853	0.0233941242451533	AKAP8L/CDC40/DDX19A/EIF4E/EIF6/ENY2/GLE1/MAGOHB/MCM3AP/NCBP2/NUP107/NUP43/SEH1L/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A	22
BP	GO:0032886	regulation of microtubule-based process	32/1389	218/18670	0.00016853891062844	0.0261359156066853	0.0233941242451533	ABL1/AKAP9/ATAT1/BRCA1/CDK2AP2/CEP250/CEP70/CEP85/CHMP3/CKAP2/CLIP1/DCTN1/DIXDC1/EML2/FAM107A/FKBP4/MACF1/MAP9/MARK4/NAV3/NIN/NUBP1/PDCD6IP/PSRC1/RAB6C/RAC1/SKA1/TBCD/TPR/TRPV4/TTBK2/XPO1	32
BP	GO:0044839	cell cycle G2/M phase transition	37/1389	266/18670	0.000168677634300952	0.0261359156066853	0.0233941242451533	AKAP8/AKAP8L/AKAP9/ARPP19/BRCA1/CALM3/CDK2/CEP152/CEP250/CEP63/CEP70/CSNK1E/DCTN1/DYRK3/FBXW11/GTSE1/HAUS4/LATS1/ODF2/PPME1/PPP1R12B/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/RAD21/RAD51B/SFI1/SKP2/TAOK2/TUBG1/WNT10B	37
BP	GO:0071166	ribonucleoprotein complex localization	22/1389	128/18670	0.000181961980668865	0.0262139474135832	0.0234639701159893	AKAP8L/CDC40/DDX19A/EIF4E/EIF6/ENY2/GLE1/MAGOHB/MCM3AP/NCBP2/NUP107/NUP43/SEH1L/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/XPO1/ZC3H11A	22
BP	GO:0006406	mRNA export from nucleus	20/1389	111/18670	0.00018289863885284	0.0262139474135832	0.0234639701159893	AKAP8L/CDC40/DDX19A/EIF4E/ENY2/GLE1/MAGOHB/MCM3AP/NCBP2/NUP107/NUP43/SEH1L/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/ZC3H11A	20
BP	GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	20/1389	111/18670	0.00018289863885284	0.0262139474135832	0.0234639701159893	AKAP8L/CDC40/DDX19A/EIF4E/ENY2/GLE1/MAGOHB/MCM3AP/NCBP2/NUP107/NUP43/SEH1L/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/ZC3H11A	20
BP	GO:0006446	regulation of translational initiation	16/1389	79/18670	0.000197553603561096	0.0276237758345308	0.0247259003173387	AGO2/EIF2AK3/EIF2B1/EIF2B2/EIF2S1/EIF4G1/EIF4G2/EIF5/FMR1/GLE1/KLHL25/NCBP2/PPP1CA/TPR/YTHDF2/YTHDF3	16
BP	GO:0021762	substantia nigra development	11/1389	43/18670	0.000231643538188096	0.0309227755218278	0.0276788180467489	ACTB/CALM1/CALM2/CALM3/CDC42/COX6B1/G6PD/PADI2/SYNGR3/YWHAH/ZNF430	11
BP	GO:0042176	regulation of protein catabolic process	48/1389	381/18670	0.00023193430096609	0.0309227755218278	0.0276788180467489	AGAP2/ANXA2/APOE/ARIH1/ARIH2/BAG2/BANP/CEBPA/CSNK1A1/CSNK1E/CUL4B/DDA1/DET1/EDEM1/EFNA1/EGFR/FBXO22/FMR1/GGA3/GIPC1/GPC3/HGS/HSPBP1/ITCH/LATS1/MAPK9/OAZ1/OAZ3/OGT/PSMC4/PSME3/PSMF1/PTEN/RAD23B/RPL23/SEC22B/SMURF1/SNX1/SNX3/SOX17/TAF9/UBQLN4/UBXN1/UCHL5/USP19/USP8/WNT10B/XPO1	48
BP	GO:0031503	protein-containing complex localization	38/1389	281/18670	0.0002483457754505	0.0321099834914469	0.0287414818219181	AKAP8L/AP2B1/CACNG5/CDC40/CEP112/DBN1/DDX19A/DYNC2LI1/EIF4E/EIF6/ENY2/FKBP4/GLE1/IFT122/IFT20/IFT52/KIF3A/KIF3C/KIF5C/MAGOHB/MCM3AP/NCBP2/NSG1/NUP107/NUP43/RPGR/SEH1L/SGCD/SLBP/SMG1/SMG5/SRSF1/SRSF2/SRSF4/TPR/WDR19/XPO1/ZC3H11A	38
BP	GO:0016482	cytosolic transport	25/1389	158/18670	0.000263595880451142	0.0321099834914469	0.0287414818219181	AP1S1/CCDC91/CHMP3/DCTN1/HOOK1/HOOK2/KIF1A/KLHL20/RAB14/RAB21/RAB29/RAB5A/RAB6A/RAB6B/RAB6C/SGSM2/SNX1/SNX16/SNX3/SRSF10/STX10/TRIM27/VAMP3/VPS54/VTI1B	25
BP	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	31/1389	214/18670	0.000268527021429179	0.0321099834914469	0.0287414818219181	APOE/ARIH1/ARIH2/BAG2/CEBPA/CSNK1A1/CSNK1E/DDA1/DET1/EDEM1/EFNA1/FBXO22/FMR1/GIPC1/HSPBP1/LATS1/MAPK9/OGT/PSMC4/PSME3/PSMF1/PTEN/RAD23B/RPL23/SMURF1/TAF9/UBQLN4/UBXN1/UCHL5/USP19/WNT10B	31
BP	GO:0071621	granulocyte chemotaxis	21/1389	123/18670	0.000277666814874759	0.0321099834914469	0.0287414818219181	AKIRIN1/BST1/C1QBP/CCL15/CCL19/CCL20/CCL3/CCL3L3/CKLF/CSF3R/CXADR/CXCL1/IL23A/ITGA9/RAC1/S100A14/S100A7/S100A9/SAA1/TGFB2/TRPV4	21
BP	GO:0043488	regulation of mRNA stability	27/1389	177/18670	0.00028184278087754	0.0321099834914469	0.0287414818219181	DCP1A/EIF4G1/EXOSC5/EXOSC9/FASTKD1/FASTKD3/FMR1/HNRNPM/HNRNPR/KHSRP/PARN/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/PUM2/SAMD4B/TBRG4/XPO1/YTHDF2/YTHDF3/ZFP36	27
BP	GO:0043547	positive regulation of GTPase activity	50/1389	405/18670	0.000282832386757498	0.0321099834914469	0.0287414818219181	ADAP1/AGAP2/AGAP4/AGAP6/ARAP1/ARAP2/ARHGAP5/BCAS3/CCL15/CCL19/CCL20/CCL3/CCL3L3/EIF5/FOXJ1/GIT1/GNAO1/ITGA6/LIMS1/LLGL1/NTF3/RAB3GAP2/RABEP2/RALGAPA1/RAP1GAP2/RAPGEF3/RAPGEF6/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8/RGS4/RGS5/SFRP1/SGSM2/SNX13/TBC1D15/TBC1D3/TBC1D3C/TBC1D3F/TBC1D3H/TBC1D4/TBC1D8/TBC1D8B/TBC1D9B/TBCD/USP6NL/WNT11/WNT4	50
BP	GO:0001738	morphogenesis of a polarized epithelium	23/1389	141/18670	0.000290929354601621	0.0321099834914469	0.0287414818219181	ABL1/AHI1/AP2B1/CDC42/DKK1/EXOC5/GPC3/IFT20/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/RAC1/SFRP1/SMURF1/TP63/WDR1/WNT11	23
BP	GO:0035567	non-canonical Wnt signaling pathway	24/1389	150/18670	0.000292426846310503	0.0321099834914469	0.0287414818219181	ABL1/AGO2/AP2B1/CALM1/CDC42/CSNK1E/DKK1/GNAO1/GPC3/PLCB3/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/RAC1/SFRP1/SMURF1/WNT11/WNT4	24
BP	GO:0010457	centriole-centriole cohesion	6/1389	14/18670	0.000299034964454296	0.0321099834914469	0.0287414818219181	CEP250/CNTLN/DCTN1/KIF3A/NIN/ODF2	6
BP	GO:0046855	inositol phosphate dephosphorylation	6/1389	14/18670	0.000299034964454296	0.0321099834914469	0.0287414818219181	IMPA1/INPP1/INPP5E/PTEN/SYNJ1/SYNJ2	6
BP	GO:0051702	interaction with symbiont	16/1389	82/18670	0.000309505061305312	0.0321099834914469	0.0287414818219181	ANXA2/APOE/CALM1/CALM2/CALM3/CAMP/CCL3/CCNK/CFL1/CSF1R/FMR1/GTF2B/HDAC1/NUCKS1/PTX3/SMARCA4	16
BP	GO:0007098	centrosome cycle	21/1389	124/18670	0.000311281256753324	0.0321099834914469	0.0287414818219181	BRCA1/CDK2/CEP152/CEP250/CEP63/CEP85/CHMP3/CNTLN/DCTN1/HAUS4/KIF3A/MAP9/MARK4/NIN/NUBP1/ODF2/PDCD6IP/RAB6C/SLC16A1/UXT/XPO1	21
BP	GO:0051156	glucose 6-phosphate metabolic process	8/1389	25/18670	0.000316028833230922	0.0321099834914469	0.0287414818219181	DERA/G6PD/HK1/HK3/PGD/PGLS/RPE/SHPK	8
BP	GO:0031023	microtubule organizing center organization	22/1389	133/18670	0.000319251536544998	0.0321099834914469	0.0287414818219181	BCAS3/BRCA1/CDK2/CEP152/CEP250/CEP63/CEP85/CHMP3/CNTLN/DCTN1/HAUS4/KIF3A/MAP9/MARK4/NIN/NUBP1/ODF2/PDCD6IP/RAB6C/SLC16A1/UXT/XPO1	22
BP	GO:0006661	phosphatidylinositol biosynthetic process	20/1389	116/18670	0.000336235291884011	0.0323128651894805	0.0289230801910853	AGAP2/ARF3/DPM2/IMPA1/INPP5E/INPP5F/INPPL1/MTMR4/PGAP3/PIGB/PIGK/PIGQ/PIK3R4/PIP4K2B/PITPNM1/PTEN/RAB14/RAB5A/SYNJ1/SYNJ2	20
BP	GO:2000736	regulation of stem cell differentiation	20/1389	116/18670	0.000336235291884011	0.0323128651894805	0.0289230801910853	ABL1/BMP4/ITCH/KMT2A/PSMA2/PSMA3/PSMB1/PSMB4/PSMC4/PSMD8/PSME3/PSME4/PSMF1/PWP1/SETD1A/TACSTD2/TCF12/TCF3/TGFB2/YTHDF2	20
BP	GO:0051169	nuclear transport	44/1389	346/18670	0.000338177553003459	0.0323128651894805	0.0289230801910853	AGT/AKAP8L/BANF1/BMP4/CDC40/DDX19A/EGR2/EIF4E/EIF6/ENY2/FBXO22/GEMIN7/GLE1/GTSE1/IPO9/JUP/MAGOHB/MCM3AP/NCBP2/NFKBIA/NUP107/NUP43/NUTF2/PTPN11/RAPGEF3/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8/RPL23/SEH1L/SIX2/SLBP/SMG1/SMG5/SMURF1/SRSF1/SRSF2/SRSF4/TPR/TRIM28/XPO1/ZC3H11A	44
BP	GO:0009100	glycoprotein metabolic process	51/1389	419/18670	0.000347137991211974	0.0326252803871844	0.0292027214350021	AATF/ADAMTS9/AGO2/ALG6/B3GNT4/B4GALT4/BACE2/BMP2/CCL19/CHST15/CHST8/COL2A1/CSGALNACT2/CSPG4/DAD1/DHDDS/DPM2/EDEM1/ENGASE/ERP44/FAM20B/FBXO2/GANAB/GCNT2/GFPT1/GOLPH3/HBEGF/HEXA/IDUA/MAN1A2/MCFD2/MGAT1/MGAT2/MGAT4B/MOGS/MUC1/NCSTN/NDST2/NECAB2/OGT/PGM3/PORCN/PTX3/RAB1A/RNF103/SDF2L1/SERP1/SLC35C2/ST6GALNAC2/ST6GALNAC5/TMEM258	51
