ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0019080	viral gene expression	35/1616	191/18670	1.67629905318583e-05	0.00875819747545168	0.0077700318795837	CCL3/CCL4/DENR/EIF3G/EP300/FURIN/GTF2F1/JUN/MCTS1/NELFA/NUCKS1/NUP37/NUP43/POLR2F/POLR2J/POLR2K/PTBP1/RPL10A/RPL13A/RPL14/RPL18/RPL22/RPL27A/RPL32/RPL38/RPL5/RPS11/RPS13/RPS3A/RPSA/SP1/SSB/SUPT5H/TRIM13/TRIM21	35
BP	GO:0050792	regulation of viral process	37/1616	208/18670	1.94011419594032e-05	0.00875819747545168	0.0077700318795837	ADAR/ANXA2/APOBEC3F/APOBEC3G/CCL3/CCL4/CCNK/CD4/CD74/DDB1/EIF2AK2/EP300/GTF2F1/IFIT5/IGF2R/JUN/NELFA/NUCKS1/OAS1/POLR2F/POLR2J/POLR2K/PPIA/RSAD2/SLPI/SNX3/SP1/SUPT5H/TNF/TOP2A/TOP2B/TRIM13/TRIM21/TRIM38/TRIM5/VPS37B/ZC3HAV1	37
BP	GO:0002446	neutrophil mediated immunity	71/1616	499/18670	2.06104981774082e-05	0.00875819747545168	0.0077700318795837	ACAA1/AMPD3/ANXA2/ANXA3/APEH/ATP11B/C3AR1/C6orf120/CD44/CD58/CD68/CHIT1/COMMD9/CTSS/DGAT1/DNAJC3/DOCK2/EEF2/F2RL1/FABP5/FAF2/FCGR2A/FCGR3B/FGL2/FRK/FTL/FUCA1/GCA/GM2A/GMFG/GRN/IGF2R/ITGAM/JUP/KCMF1/KCNAB2/LAMP2/LCN2/LYZ/MMP9/NDUFC2/NFKB1/NPC2/ORM1/ORM2/PA2G4/PDXK/PKM/PKP1/PLD1/PPIA/PRCP/PRDX6/PSAP/PSMA2/PSMA5/PSMB1/PSMD14/PTPN6/PTPRJ/QSOX1/RAP2B/RNASET2/S100A7/SLPI/TCIRG1/TCN1/TNFRSF1B/TUBB4B/TUSC2/VAMP7	71
BP	GO:0048863	stem cell differentiation	43/1616	257/18670	2.06352683703002e-05	0.00875819747545168	0.0077700318795837	ABL1/ALDH1A2/ANXA6/EIF2AK2/FAM172A/FGFR2/FOLR1/FOXA1/FOXC1/FZD1/HOXA7/HTR2B/KDM4C/LBH/LTBP3/MSX2/NFE2L2/NRP1/PEF1/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/PWP1/RBPJ/SEMA3E/SEMA3F/SEMA4F/SIX3/SMAD4/SOX9/TACSTD2/TCOF1/TGFB2/WNT3/ZFP36L2	43
BP	GO:0050852	T cell receptor signaling pathway	36/1616	202/18670	2.39630145797407e-05	0.00949254884218795	0.00842152821160291	ABL1/BTN3A1/BTN3A2/BTN3A3/CD3E/CD3G/CD4/CRKL/CUL1/EIF2B1/EIF2B3/GBP1/IKBKG/NFKB1/PAK3/PDE4D/PIK3R2/PLCG2/PRKCQ/PRKD2/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/PTPN6/PTPRJ/SKAP1/STK11/UBE2N	36
BP	GO:0043312	neutrophil degranulation	69/1616	485/18670	2.693051461422e-05	0.0100004631045077	0.00887213577341931	ACAA1/AMPD3/ANXA2/ANXA3/APEH/ATP11B/C3AR1/C6orf120/CD44/CD58/CD68/CHIT1/COMMD9/CTSS/DGAT1/DNAJC3/DOCK2/EEF2/FABP5/FAF2/FCGR2A/FCGR3B/FGL2/FRK/FTL/FUCA1/GCA/GM2A/GMFG/GRN/IGF2R/ITGAM/JUP/KCMF1/KCNAB2/LAMP2/LCN2/LYZ/MMP9/NDUFC2/NFKB1/NPC2/ORM1/ORM2/PA2G4/PDXK/PKM/PKP1/PLD1/PPIA/PRCP/PRDX6/PSAP/PSMA2/PSMA5/PSMB1/PSMD14/PTPN6/PTPRJ/QSOX1/RAP2B/RNASET2/S100A7/SLPI/TCIRG1/TCN1/TNFRSF1B/TUBB4B/VAMP7	69
BP	GO:0002223	stimulatory C-type lectin receptor signaling pathway	24/1616	113/18670	3.0106430881211e-05	0.0100004631045077	0.00887213577341931	CLEC4A/CUL1/EP300/IKBKG/MUC1/MUC4/MUC5B/NFKB1/PAK3/PLCG2/PRKACB/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/RAF1/RPS6KA5	24
BP	GO:0002283	neutrophil activation involved in immune response	69/1616	488/18670	3.28958317662636e-05	0.0100004631045077	0.00887213577341931	ACAA1/AMPD3/ANXA2/ANXA3/APEH/ATP11B/C3AR1/C6orf120/CD44/CD58/CD68/CHIT1/COMMD9/CTSS/DGAT1/DNAJC3/DOCK2/EEF2/FABP5/FAF2/FCGR2A/FCGR3B/FGL2/FRK/FTL/FUCA1/GCA/GM2A/GMFG/GRN/IGF2R/ITGAM/JUP/KCMF1/KCNAB2/LAMP2/LCN2/LYZ/MMP9/NDUFC2/NFKB1/NPC2/ORM1/ORM2/PA2G4/PDXK/PKM/PKP1/PLD1/PPIA/PRCP/PRDX6/PSAP/PSMA2/PSMA5/PSMB1/PSMD14/PTPN6/PTPRJ/QSOX1/RAP2B/RNASET2/S100A7/SLPI/TCIRG1/TCN1/TNFRSF1B/TUBB4B/VAMP7	69
BP	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	25/1616	121/18670	3.39129867509671e-05	0.0100004631045077	0.00887213577341931	ATF6B/BACH1/CEBPB/DDIT3/EP300/HIGD1A/HSF4/JUN/MBTPS2/MT3/MUC1/NFE2L2/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/RBPJ/RBX1	25
BP	GO:0070498	interleukin-1-mediated signaling pathway	22/1616	100/18670	3.60713854510023e-05	0.0100004631045077	0.00887213577341931	CUL1/IKBKG/IL1A/NFKB1/NOD2/PELI2/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/RBX1/RPS6KA5/UBE2N/VRK2/ZNF675	22
BP	GO:0008202	steroid metabolic process	51/1616	331/18670	3.75099435994333e-05	0.0100004631045077	0.00887213577341931	ABCG1/ACAA1/ACAT2/ACBD3/AGT/AKR1C1/AKR1C2/APOL1/BMP2/CLN8/CYP17A1/CYP1B1/CYP26A1/CYP39A1/DHCR24/DHRS11/DHRS4/EBP/ERLIN1/FASN/FDPS/FDX1/FGF1/GGPS1/HMGCR/HMGCS1/HSD11B2/HSD17B11/IFNG/INSIG1/INSIG2/LEPR/LIMA1/LIPA/MBTPS2/MECP2/MT3/NFKB1/NPC1/NPC2/NSDHL/OSBPL3/PPARGC1A/PRLR/RAN/SCARB1/SP1/SRD5A1/STS/TNF/WWOX	51
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	61/1616	419/18670	3.92766179397759e-05	0.0100004631045077	0.00887213577341931	ANAPC1/ANAPC10/ARNTL/AURKA/BAG6/BBS7/CBFA2T3/CDC27/CLEC16A/CRBN/CSNK1E/CUL1/DDB1/DDIT3/DERL1/DET1/DVL1/EDEM1/ERLIN1/FAF2/FBXW4/FOXF2/FOXRED2/GID4/IL33/MTA1/NEDD4L/NFE2L2/NPLOC4/OS9/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/RBX1/RMND5A/RNF216/RNF34/RNF5/SEC61B/SHARPIN/SIAH2/SMARCC1/SOCS5/SUMO1/TOPORS/TRIM13/TRIM38/UBE2C/UBE2E1/UBE2W/UBXN4/USP5/WNT10B	61
BP	GO:0035966	response to topologically incorrect protein	35/1616	199/18670	4.10792748244329e-05	0.0100004631045077	0.00887213577341931	ARFGAP1/ATF6B/ATP6V0D1/BAG6/BCL2L11/CHAC1/CREB3/CUL7/CXXC1/DDIT3/DDX11/DERL1/DNAJC3/EDEM1/EIF2AK2/EP300/ERN2/FAF2/FKBP14/GFPT1/HSPA4L/HSPD1/HSPE1/KDELR3/MBTPS2/NFE2L2/OPTN/PREB/RNF5/SERP1/TOR1B/UBE2W/UBXN4/UGGT1/WIPI1	35
BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	31/1616	168/18670	4.33172006511346e-05	0.0100004631045077	0.00887213577341931	ANXA3/CDH3/CDHR2/CELSR3/DSG3/PCDHA2/PCDHA3/PCDHA5/PCDHA6/PCDHGA1/PCDHGA10/PCDHGA11/PCDHGA12/PCDHGA2/PCDHGA3/PCDHGA4/PCDHGA5/PCDHGA6/PCDHGA7/PCDHGA8/PCDHGA9/PCDHGB1/PCDHGB2/PCDHGB3/PCDHGB4/PCDHGB5/PCDHGB6/PCDHGB7/PCDHGC3/PCDHGC4/PCDHGC5	31
BP	GO:0097191	extrinsic apoptotic signaling pathway	38/1616	224/18670	4.47642669843724e-05	0.0100004631045077	0.00887213577341931	AGT/APPL1/AR/BCL2A1/BCL2L11/BCL2L2/CD27/COL2A1/CRADD/DIABLO/ERBB3/FAIM/FAS/FGB/FGFR3/FGG/FOXO3/HYAL2/ICAM1/IFNG/IL1A/IL33/KRT8/LCN2/NRP1/P2RX7/PIDD1/PPP1CA/RAF1/RIPK1/RNF34/SIAH2/TGFB2/TNF/TNFRSF10C/TNFRSF1B/UNC5B/WWOX	38
BP	GO:0034250	positive regulation of cellular amide metabolic process	29/1616	153/18670	4.54460146454784e-05	0.0100004631045077	0.00887213577341931	ABCG1/CDK4/CIRBP/DDX39B/DNAJC3/EEF2/EFNA1/EIF2S3/EIF5A2/FXR1/HABP4/IFNG/IFNGR1/ITGA2/JMJD4/KHDRBS1/KRT17/NAT10/NFE2L2/NGRN/POLDIP3/PRR16/RPL5/RPS6KB2/SERP1/SMPD3/TNF/YBX3/YTHDF1	29
BP	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	9/1616	22/18670	4.68245908600916e-05	0.0100004631045077	0.00887213577341931	BMP2/CREB3/DLX5/EP300/MT3/NFE2L2/RBPJ/SMAD1/SMAD4	9
BP	GO:0002220	innate immune response activating cell surface receptor signaling pathway	24/1616	116/18670	4.71815150612189e-05	0.0100004631045077	0.00887213577341931	CLEC4A/CUL1/EP300/IKBKG/MUC1/MUC4/MUC5B/NFKB1/PAK3/PLCG2/PRKACB/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/RAF1/RPS6KA5	24
BP	GO:0006413	translational initiation	34/1616	193/18670	5.08031636949533e-05	0.0100004631045077	0.00887213577341931	ABCE1/DENR/DNAJC3/EIF2AK2/EIF2B1/EIF2B3/EIF2S3/EIF3G/EIF3M/EIF4A1/EIF4B/EIF4EBP1/EIF4EBP2/HABP4/KHDRBS1/MCTS1/MTIF2/PPP1CA/RPL10A/RPL13A/RPL14/RPL18/RPL22/RPL27A/RPL32/RPL38/RPL5/RPS11/RPS13/RPS3A/RPS6KB2/RPSA/TNF/YTHDF1	34
BP	GO:0015682	ferric iron transport	12/1616	38/18670	5.45121216856834e-05	0.0100004631045077	0.00887213577341931	ATP6V0D1/ATP6V0E1/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1F/ATP6V1G2/DNM2/LMTK2/STEAP4/TCIRG1/TF	12
BP	GO:0072512	trivalent inorganic cation transport	12/1616	38/18670	5.45121216856834e-05	0.0100004631045077	0.00887213577341931	ATP6V0D1/ATP6V0E1/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1F/ATP6V1G2/DNM2/LMTK2/STEAP4/TCIRG1/TF	12
BP	GO:0022900	electron transport chain	33/1616	186/18670	5.63367958109752e-05	0.0100004631045077	0.00887213577341931	ALDH5A1/COX5A/COX6A1/COX6B1/COX6C/COX7A2/CYB5A/FDX1/GLRX2/ME1/MECP2/NCF1/NDUFA10/NDUFA4/NDUFA6/NDUFA9/NDUFB3/NDUFB5/NDUFB7/NDUFB8/NDUFC1/NDUFC2/NDUFS1/NQO2/P4HA2/PPARGC1A/SDHD/SLC25A12/SLC25A13/SNCA/SRD5A1/STEAP4/TXNRD1	33
BP	GO:0006749	glutathione metabolic process	15/1616	56/18670	5.77503612458741e-05	0.0100004631045077	0.00887213577341931	ALDH5A1/CHAC1/CNDP2/GGT1/GGT2/GGTLC1/GGTLC2/GLRX2/GSTM1/GSTM3/GSTM5/GSTZ1/MGST2/NFE2L2/PTGES	15
BP	GO:0034976	response to endoplasmic reticulum stress	45/1616	285/18670	5.80058957035903e-05	0.0100004631045077	0.00887213577341931	ARFGAP1/ATF6B/ATP6V0D1/BAG6/BCL2L11/CEBPB/CHAC1/CREB3/CUL7/CXXC1/DDIT3/DDX11/DERL1/DNAJC3/EDEM1/EEF2/EIF2AK2/EP300/ERLIN1/ERN2/FAF2/FCGR2B/FKBP14/FOXRED2/GFPT1/JUN/KDELR3/MBTPS2/NFE2L2/NPLOC4/NRBF2/OS9/PDIA4/PIK3R2/PREB/RNF5/SEC61B/SERP1/TRIM13/UBA5/UBXN4/UFM1/UGGT1/USP25/WIPI1	45
BP	GO:0019058	viral life cycle	50/1616	328/18670	5.89054541665719e-05	0.0100004631045077	0.00887213577341931	ADAR/ANXA2/APOBEC3F/APOBEC3G/CCNK/CD4/CD46/CD74/CHMP1B/CHMP5/DAG1/DDB1/EFNB2/EGFR/EIF2AK2/EPS15/FURIN/HYAL2/ICAM1/IFIT5/ITGA2/LAMTOR5/MRC1/MVB12B/NEDD4L/NPC1/NUCKS1/NUP37/NUP43/OAS1/PCSK5/PPIA/RAB5A/RAN/RPSA/RSAD2/SCARB1/SELPLG/SLPI/SNX3/TNF/TOP2A/TOP2B/TRIM13/TRIM21/TRIM38/TRIM5/VPS37B/VPS37C/ZC3HAV1	50
BP	GO:0016072	rRNA metabolic process	41/1616	253/18670	6.7183672169988e-05	0.0110890383342797	0.00983788977272807	ANG/BRF1/BYSL/C1D/DDX10/DDX11/DDX27/DDX54/EBNA1BP2/ERI3/ERN2/EXOSC1/EXOSC9/FBL/FCF1/GTF2H5/GTF3C3/GTPBP4/IMP3/NAT10/NCL/NOP10/NOP2/NVL/PA2G4/POP5/PWP1/RPL10A/RPL14/RPL5/RPP30/RPP38/SENP3/TBL3/TCOF1/TFB2M/TSR3/UTP14A/WDR18/WDR3/WDR55	41
BP	GO:0043902	positive regulation of multi-organism process	33/1616	188/18670	6.99946758897862e-05	0.0112407665983003	0.00997249891482359	ADAR/ANXA2/AURKA/BCL2L11/CD4/CD74/CLEC7A/DDB1/EP300/F2RL1/GRN/GTF2F1/IFNG/IGF2R/JUN/KLK5/KLK7/LY96/NELFA/NUCKS1/OPTN/OXTR/POLR2F/POLR2J/POLR2K/PPIA/SP1/SUPT5H/TOP2A/TOP2B/TRIM21/TRIM38/VPS37B	33
BP	GO:0043620	regulation of DNA-templated transcription in response to stress	25/1616	127/18670	7.84593934287709e-05	0.0122685714672041	0.0108843391216422	ATF6B/BACH1/CEBPB/DDIT3/EP300/HIGD1A/HSF4/JUN/MBTPS2/MT3/MUC1/NFE2L2/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/RBPJ/RBX1	25
BP	GO:0016125	sterol metabolic process	30/1616	166/18670	8.49750384777329e-05	0.0129467097085818	0.0114859647151548	ABCG1/ACAT2/APOL1/CLN8/CYP1B1/CYP26A1/CYP39A1/DHCR24/EBP/ERLIN1/FASN/FDPS/FDX1/FGF1/GGPS1/HMGCR/HMGCS1/INSIG1/INSIG2/LEPR/LIMA1/LIPA/MBTPS2/MT3/NPC1/NPC2/NSDHL/RAN/SCARB1/SP1	30
BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	36/1616	215/18670	9.24572403145679e-05	0.0137345230487291	0.0121848910393515	ABL1/ACKR3/ARHGAP8/BMP2/BRAF/CCL13/CCL15/CCL20/CCL3/CCL3L3/CCL4/CD4/CD44/CD74/CRKL/EGFR/F2RL1/FGB/FGFR2/FGFR3/FGG/HMGCR/HTR2B/ICAM1/JUN/MT3/NECAB2/NOD2/NQO2/NRP1/PDGFB/PDGFD/PRKD2/PTPN11/S100A7/TNF	36
BP	GO:0017038	protein import	34/1616	199/18670	9.533248548571e-05	0.0138162348477095	0.0122573834996774	AGT/APPL1/ARNTL/DNLZ/HDAC3/HEATR3/HSPD1/HYAL2/IFNG/IPO4/IPO7/JUP/LAMP2/LONP2/PDCD5/PEX2/PEX6/PIK3R2/PPP1R10/PPP3CA/RAB8B/RAN/RANBP17/RANBP6/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8/SIX3/TIMM44/TOMM40/TXNIP/ZPR1	34
BP	GO:0008380	RNA splicing	65/1616	469/18670	0.000100394487235535	0.013843917830504	0.0122819430805088	ACIN1/AKAP17A/ARL6IP4/CDC40/CIRBP/CLK2/CPSF1/CPSF7/CSTF2T/CSTF3/DDX39B/DHX16/DHX40/DYRK1A/FAM172A/GEMIN6/GTF2F1/HABP4/HNRNPA1/HNRNPM/IK/KHDRBS1/LSM1/LSM3/LSM4/LSM8/LUC7L2/MAGOHB/NONO/NOVA2/PABPN1/PNN/POLR2F/POLR2J/POLR2K/PPARGC1A/PPP1R8/PPP2CA/PRCC/PRDX6/PRPF18/PRPF3/PRPF4/PRPF40A/PRX/PTBP1/RBM15B/RBM17/RBM19/RBM7/RBM8A/RPS13/RRAGC/SCAF8/SF3B5/SNRNP40/SNRPE/SRSF3/STRAP/SUGP1/SYNCRIP/TTF2/USP49/WTAP/ZPR1	65
BP	GO:0016579	protein deubiquitination	44/1616	283/18670	0.000100585038983674	0.013843917830504	0.0122819430805088	ACTB/ACTL6A/AR/ASXL1/ASXL2/ENY2/EP300/FOXK2/HGS/IKBKG/IL33/INO80B/JOSD1/MCRS1/POLB/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/RCE1/RIPK1/SIAH2/SMAD1/SMAD2/SMAD4/SNX3/SPATA2/STAM/STAMBPL1/TADA3/TRIM21/USP1/USP25/USP27X/USP49/USP5/YY1	44
BP	GO:0038093	Fc receptor signaling pathway	39/1616	241/18670	0.000103095882090171	0.013843917830504	0.0122819430805088	ABL1/ACTB/ACTG1/APPL1/ARPC1B/ARPC3/ARPC4/CALM1/CD3G/CUL1/CYFIP2/FCGR1A/FCGR2A/FCGR2B/FCGR3A/GAB2/IKBKG/JUN/MAPK8/NFKB1/PIK3R2/PLCG2/PLD2/PPP3CA/PRKCQ/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/PTPRJ/WASF2/WIPF1	39
BP	GO:0048524	positive regulation of viral process	22/1616	107/18670	0.000105845771529645	0.013843917830504	0.0122819430805088	ADAR/ANXA2/CD4/CD74/DDB1/EP300/GTF2F1/IGF2R/JUN/NELFA/NUCKS1/POLR2F/POLR2J/POLR2K/PPIA/SP1/SUPT5H/TOP2A/TOP2B/TRIM21/TRIM38/VPS37B	22
BP	GO:0006986	response to unfolded protein	31/1616	176/18670	0.000107172706193737	0.013843917830504	0.0122819430805088	ARFGAP1/ATF6B/ATP6V0D1/BCL2L11/CHAC1/CREB3/CUL7/CXXC1/DDIT3/DDX11/DERL1/DNAJC3/EDEM1/EIF2AK2/EP300/ERN2/FAF2/FKBP14/GFPT1/HSPA4L/HSPD1/HSPE1/KDELR3/MBTPS2/NFE2L2/OPTN/PREB/SERP1/TOR1B/UBXN4/WIPI1	31
BP	GO:0006066	alcohol metabolic process	53/1616	364/18670	0.000122455694186096	0.0152102760717477	0.0134941385263357	ABCG1/ACAT2/AKR1B10/AKR1C1/AKR1C2/ALDH1A2/APOL1/BMP2/CALM1/CLN8/CYP1B1/CYP39A1/DGAT1/DHCR24/DHRS4/DPM1/EBP/ERLIN1/FASN/FDPS/FDX1/FGF1/GGPS1/HMGCR/HMGCS1/IFNG/INPP5A/INSIG1/INSIG2/ITPK1/LEPR/LIMA1/MBTPS2/MECP2/MT3/MTMR2/NFKB1/NPC1/NPC2/NSDHL/NUDT4/NUS1/PCK2/PGP/PLCG2/PLCL2/PPIP5K2/RAN/SCARB1/SNCA/SP1/SPTLC1/TNF	53
BP	GO:0030178	negative regulation of Wnt signaling pathway	35/1616	210/18670	0.000126310975381518	0.0152102760717477	0.0134941385263357	ANKRD6/BMP2/CHD8/CXXC4/DDIT3/DVL1/EMD/FOXO3/FZD1/GRB10/INVS/LATS1/NPHP4/PSMA2/PSMA3/PSMA5/PSMB1/PSMB10/PSMB9/PSMD14/PSMD4/PSMD5/PSME1/PSME2/PTPRO/PTPRU/RBX1/RUVBL2/SIAH2/SIX3/SOSTDC1/SOX9/STK11/TLE4/WWOX	35
