ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0050821	protein stabilization	27/1285	178/18670	8.70938423492681e-05	0.0332661343429601	0.0289709296257145	CDK7/CSN3/DNLZ/EP300/EPHA4/FBXW7/FLOT1/GNAQ/GTSE1/HSPA1A/HSPA1B/MSX1/NAPG/PARK7/PFN2/PIM2/RPL23/RPL5/SEL1L/SOX17/TAF9/TAF9B/TCP1/USP36/USP9X/WIZ/WNT10B	27
BP	GO:0015701	bicarbonate transport	11/1285	42/18670	9.23729303784954e-05	0.0332661343429601	0.0289709296257145	AQP1/CA2/CYB5R1/HBA1/HBA2/HBB/SLC26A2/SLC26A3/SLC26A4/SLC26A6/SLC4A7	11
BP	GO:0043543	protein acylation	34/1285	248/18670	9.29221629691622e-05	0.0332661343429601	0.0289709296257145	ABHD17B/ATF2/BRCA2/CPA4/DPF2/DPF3/EP300/GSK3B/GTF2B/IRF4/JADE1/KAT5/KMT2A/MAGEA2/MAGEA2B/MAP3K7/MUC1/NAA10/NAA35/NOC2L/OGDH/PARK7/PCGF2/PORCN/TADA2A/TADA3/TAF9/TAF9B/WBP2/ZDHHC11/ZDHHC11B/ZDHHC14/ZDHHC4/ZMPSTE24	34
BP	GO:0071383	cellular response to steroid hormone stimulus	34/1285	250/18670	0.000108979245661194	0.0334476160515109	0.0291289790627959	ADTRP/AKR1C3/AQP1/ARRB2/ATP1A1/ATP1A2/BMP4/BMP7/CDK7/DDIT4/EGFR/EP300/FKBP4/FOXO3/KAT5/KMT2D/LATS1/NR1D2/NR2C2/NR3C2/PARK7/RB1/RORA/SFRP1/SKP2/SMARCA4/SMYD3/SOX10/TADA3/TP63/URI1/WBP2/ZBTB7A/ZFP36	34
BP	GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	10/1285	36/18670	0.000112080225324917	0.0334476160515109	0.0291289790627959	ATP1A2/CALM1/CALM2/CALM3/CCL3/DMD/FKBP1B/NOL3/RYR1/TMEM38B	10
BP	GO:0070296	sarcoplasmic reticulum calcium ion transport	11/1285	43/18670	0.000116474550227168	0.0334476160515109	0.0291289790627959	ATP1A2/CALM1/CALM2/CALM3/CCL3/DMD/FKBP1B/NOL3/RYR1/TMEM38B/ZMPSTE24	11
BP	GO:0060326	cell chemotaxis	39/1285	304/18670	0.000127049444132715	0.0334476160515109	0.0291289790627959	ABCC1/ADAM17/ADAM8/ARRB2/BST1/C5/CAMK1D/CCL3/CCL3L3/CCL7/CCR2/CCR6/CH25H/CSF3R/CXCL1/CXCL13/CXCL14/CXCL5/CXCL6/DUSP1/EDN2/EDN3/EDNRB/FGF2/IL16/IL17RC/IL23A/IL6R/KIT/LYST/MMP28/MST1/PDGFB/SAA1/SAA2/SCG2/STK39/TRPM4/VAV3	39
BP	GO:0071276	cellular response to cadmium ion	10/1285	37/18670	0.000144193218678021	0.0334476160515109	0.0291289790627959	AKR1C3/EGFR/FOS/MAPK9/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A	10
BP	GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	10/1285	37/18670	0.000144193218678021	0.0334476160515109	0.0291289790627959	ATP1A2/CALM1/CALM2/CALM3/CCL3/DMD/FKBP1B/NOL3/RYR1/TMEM38B	10
BP	GO:2000403	positive regulation of lymphocyte migration	10/1285	37/18670	0.000144193218678021	0.0334476160515109	0.0291289790627959	ADAM17/ADAM8/CCL3/CCL7/CCR2/CXCL13/CXCL14/SPN/STK39/TNFRSF14	10
BP	GO:0033046	negative regulation of sister chromatid segregation	11/1285	44/18670	0.000145731725941571	0.0334476160515109	0.0291289790627959	ANAPC15/ATRX/BUB1/CCNB1/DUSP1/ESPL1/IK/NAA10/PSMG2/TNKS/TPR	11
BP	GO:0045930	negative regulation of mitotic cell cycle	42/1285	338/18670	0.000145982961118676	0.0334476160515109	0.0291289790627959	ANAPC15/ATF2/ATRX/AURKAIP1/BMP4/BMP7/BRINP3/BTG2/BUB1/CCNB1/CDK2/CDK2AP2/CDK6/CDKN1B/CDKN2B/CNOT6/CNOT7/DLG1/DUSP1/EGFR/EP300/FZD3/GTSE1/HECA/IK/JADE1/MCPH1/MUC1/NAA10/PLAGL1/PSMA2/PSMB1/PSMD6/PSME2/PSME4/PSMG2/RB1/RPA2/TAOK2/TFDP2/TNKS/TPR	42
BP	GO:0010948	negative regulation of cell cycle process	44/1285	361/18670	0.000159643066581992	0.0342139053831872	0.029796327846759	ANAPC15/APAF1/ATRX/AURKAIP1/BMP4/BMP7/BTG2/BUB1/CBX3/CCNB1/CDK2/CDK2AP2/CDK6/CDKN1B/CDKN2B/CNOT6/CNOT7/DUSP1/EP300/ESPL1/FBXW7/GTSE1/IK/JADE1/MGA/MUC1/NAA10/NPM1/PCGF2/PLAGL1/PSMA2/PSMB1/PSMD6/PSME2/PSME4/PSMG2/RAD1/RB1/RPA2/RPL23/TAOK2/TFDP2/TNKS/TPR	44
BP	GO:0030099	myeloid cell differentiation	49/1285	416/18670	0.000161273646184716	0.0342139053831872	0.029796327846759	ACVR2A/ANXA2/ARID4A/ARNT/BMP4/CA2/CCL3/CDK6/CDKN2B/CEBPG/CSF3/CSF3R/DPY30/EIF6/EP300/FBXW7/FOS/FOXO3/GAB2/HOXA7/HSPA1A/HSPA1B/IL15/IL23A/IREB2/IRF4/IRF7/JAK3/KIT/KITLG/KMT2A/KMT2B/KMT2D/MT1G/NFKBIA/NOTCH2/OSTM1/PTPN6/RB1/SFRP1/SFXN1/SLC11A2/SMAP1/SNRK/STAT1/TCIRG1/TCTA/ZBTB7A/ZFP36	49
BP	GO:0051985	negative regulation of chromosome segregation	11/1285	45/18670	0.000181004214385679	0.0370282907143275	0.0322473297734487	ANAPC15/ATRX/BUB1/CCNB1/DUSP1/ESPL1/IK/NAA10/PSMG2/TNKS/TPR	11
BP	GO:0010038	response to metal ion	44/1285	364/18670	0.000192346679917042	0.0379917856056834	0.0330864216379987	AKR1C3/AQP1/BNIP3/BRAF/CA2/CALM1/CALM2/CALM3/CASR/CCNB1/CDKN1B/CRIP1/DUSP1/EGFR/EIF2S1/FOS/GOT1/GPLD1/HNRNPD/ITPR3/KCNMB4/KIT/KRT14/LIG4/MAPK9/MCOLN1/MEF2A/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A/PARK7/PENK/RASA4/RASA4B/RYR1/RYR3/SLC11A2/SYT12/TCIRG1/TERT/TFR2	44
BP	GO:0071241	cellular response to inorganic substance	30/1285	217/18670	0.000201813038768561	0.0385328362022106	0.0335576137096214	AKR1C3/AQP1/ATRX/BNIP3/BRAF/CCNB1/CDK2/CDKN1B/EGFR/EIF2S1/EIF4A3/FOS/GPLD1/HNRNPD/LIG4/MAPK9/MCOLN1/MEF2A/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A/RASA4/RASA4B/RYR1/RYR3/SYT12/TFR2	30
BP	GO:0045926	negative regulation of growth	33/1285	249/18670	0.000223030088143469	0.0412102046737352	0.0358892899053277	ADRB2/APBB2/BMP4/CDKL3/CDKN1B/CDKN2AIP/DCBLD2/EI24/FGF13/FRZB/GJA1/HSPA1A/HSPA1B/HYAL2/JADE1/MAPK11/MSX1/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A/NDUFS3/NOTCH2/PSRC1/SEMA3G/SFRP1/SH3BP4/SMARCA4/SOCS2/SOX17/SPP1	33
BP	GO:1904951	positive regulation of establishment of protein localization	52/1285	456/18670	0.000231639651254656	0.0414634975745834	0.0361098785294675	ADAM8/BBC3/BCAS3/C5/CASR/CCL3/CD58/CENPJ/EGFR/EXPH5/EZR/FBXW7/GJA1/GOLPH3/GPLD1/GSK3B/GTSE1/HK1/HYAL2/IL17RC/IL1RAP/IL33/IRF3/JUP/LEPROT/LPL/MAPK11/MICALL2/MMP12/MYH10/MYRIP/NUTF2/ORM1/PARD6A/PDZK1/PIK3R2/POSTN/PPIA/PPID/PRKCE/RASGRP1/RNF31/SAA1/SPTBN1/TCP1/TFDP2/TNFRSF14/TP63/TPR/TRPM4/USP36/VSNL1	52
BP	GO:0045185	maintenance of protein location	18/1285	105/18670	0.000276830994543707	0.0480511495983744	0.0418469564000839	BBS4/BCL3/EZR/GOLPH3/HK1/JUP/KDELR3/LATS1/MXI1/NFKBIA/PARK7/SRGN/SYNE3/TMSB15A/TMSB15B/TONSL/VPS13A/VPS13D	18
CC	GO:0016323	basolateral plasma membrane	34/1335	217/19717	3.90449971578544e-06	0.00265115530701831	0.00234680982917209	ABCC1/ABCC4/ABCC6/ANXA2/AQP1/ARRB2/ATP1A1/CA11/CA2/CASR/CHRM3/CLDN8/DLG1/DST/EGFR/EZR/FLOT1/FOLR1/HPGD/IL6R/LDLRAP1/LEPR/LIN7C/MAP4K2/NDRG4/NUMB/PDGFB/RHBG/SLC26A6/SLC4A7/STK39/TACSTD2/TGFA/TJP1	34
CC	GO:0016324	apical plasma membrane	41/1335	318/19717	5.41931351763607e-05	0.0135184801278232	0.0119665950747804	ABCB1/ABCC6/ADAM17/ADRB2/AKR1A1/AQP1/ATP1A1/ATP6AP2/ATP6V1A/CASR/CEACAM7/DLG1/EGFR/EZR/FOLR1/FZD3/GJA1/HYAL2/IL6R/LMO7/LRP2/MUC1/PARD6A/PDZK1/PRKCI/RDX/SCNN1B/SHANK2/SHROOM2/SIPA1L3/SLC11A2/SLC17A1/SLC26A2/SLC26A3/SLC26A4/SLC26A6/SLC4A7/SORBS2/STK39/STX3/TCIRG1	41
CC	GO:0045177	apical part of cell	47/1335	384/19717	5.9728189077275e-05	0.0135184801278232	0.0119665950747804	ABCB1/ABCC6/ADAM17/ADRB2/AKR1A1/AQP1/ATP1A1/ATP6AP2/ATP6V1A/CA2/CASR/CEACAM7/CHL1/DLG1/EGFR/EZR/FOLR1/FZD3/GJA1/HOMER2/HYAL2/IL6R/ITPR3/LMO7/LRP2/MUC1/NUMB/PARD6A/PDZK1/PRKCI/RDX/SCNN1B/SHANK2/SHROOM2/SIPA1L3/SLC11A2/SLC17A1/SLC26A2/SLC26A3/SLC26A4/SLC26A6/SLC4A7/SORBS2/STK39/STX3/TCIRG1/TJP1	47
CC	GO:0061695	transferase complex, transferring phosphorus-containing groups	34/1335	259/19717	0.000160391523918376	0.0272264611851443	0.0241009368835244	ACVR2A/CCNB1/CDK14/CDK2/CDK6/CDK7/GTF2B/GTF2F2/MAP3K7/PIK3CA/PIK3R2/PIK3R3/PIK3R4/POLD1/POLR1B/POLR1C/POLR2C/POLR2D/POLR2J/POLR2J2/POLR2J3/PRPS2/RB1/RECQL5/SIK2/SOCS2/SOCS7/TADA3/TAF13/TAF4B/TAF9/TAF9B/TERT/ZBTB7A	34
